ANNEE,ID_TMS,Type de mission,COD_MSN,Mission,COD_PGM,Programme,code action,action,code sous-action,sous action
PLF 2019,1,Budget général,VA,Cohésion des territoires,112,Impulsion et coordination de la politique d'aménagement du territoire,02,Développement solidaire et équilibré des territoires,45,Développement solidaire et équilibré des territoires contrats de ruralité
PLF 2019,1,Budget général,VA,Cohésion des territoires,112,Impulsion et coordination de la politique d'aménagement du territoire,04,Instruments de pilotage et d'étude,01,"Prospective, évaluation et autres études"
PLF 2019,1,Budget général,VA,Cohésion des territoires,112,Impulsion et coordination de la politique d'aménagement du territoire,04,Instruments de pilotage et d'étude,02,Soutien
PLF 2019,1,Budget général,VA,Cohésion des territoires,112,Impulsion et coordination de la politique d'aménagement du territoire,04,Instruments de pilotage et d'étude,03,"Certification, assistance technique et participation aux programmes de coopération européenne ou internationale"
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,02,Agence nationale de l'habitat (ANAH)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,03,Gens du voyage
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,04,Parc locatif social - Conventions de délégation de compétence (article 61 de la loi du 13 août 2004)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,06,Parc locatif social - Hors conventions de délégation de compétence - Offre nouvelle en construction neuve et acquisition amélioration y compris surchage foncière
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,07,Parc locatif social - Hors conventions de délégation de compétence - Réhabilitation et amélioration de la qualité de service
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,08,Parc locatif social - Hors conventions de délégation de compétence - Démolition et changement d'usage
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,11,Parc locatif social - Hors conventions de délégation de compétence - Maîtrise d'oeuvre urbaine et sociale et autres prestations d'ingénierie
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,13,SNE et numéro unique
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",01,Construction locative et amélioration du parc,14,Fonds national des aides à la pierre (FNAP)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",02,Soutien à l'accession à la propriété,03,Participation aux frais de gestion de la société de gestion du fonds de garantie de l'accession sociale
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",03,Lutte contre l'habitat indigne,01,Lutte contre l'insalubrité
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",03,Lutte contre l'habitat indigne,02,Lutte contre le risque plomb
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",04,"Réglementation, politique technique et qualité de la construction",01,Contentieux de l'habitat
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",04,"Réglementation, politique technique et qualité de la construction",03,Qualité de la construction : études
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",04,"Réglementation, politique technique et qualité de la construction",05,Contentieux de l'urbanisme
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",04,"Réglementation, politique technique et qualité de la construction",06,Observatoires du logement
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",04,"Réglementation, politique technique et qualité de la construction",08,Rénovation thermique des logements privés - Grand plan d'investissement (GPI)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,01,"Observation, études et évaluation : études centrales"
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,02,Communication
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,03,Formation : actions nationales et interrégionales
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,04,Applications informatiques nationales
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,05,Déplacements des agents de l'administration centrale et remboursement de personnel mis a disposition
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,06,"Observation, études et évaluation : études locales"
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",05,Soutien,10,Commissions de médiation pour le droit au logement opposable
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",07,Urbanisme et aménagement,01,Villes et territoires durables
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",07,Urbanisme et aménagement,02,Politiques d'aménagement de l'Etat (CPER)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",07,Urbanisme et aménagement,03,Politiques d'aménagement de l'Etat (hors CPER)
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",07,Urbanisme et aménagement,04,Aide aux maires bâtisseurs
PLF 2019,1,Budget général,VA,Cohésion des territoires,135,"Urbanisme, territoires et amélioration de l'habitat",08,Grand Paris,,
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,10,Programme d'action des contrats de ville
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,11,Réussite éducative
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,12,Adultes relais
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,17,Investissement  régionaux (CPER) (Ex FIV)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,18,Investissement  régionaux (hors CPER) (Ex FIV)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,01,Actions territorialisées et Dispositifs spécifiques de la politique de la ville,20,Délégation interministérielle à la lutte contre le racisme et l'antisémitisme (DILCRA)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,02,Revitalisation économique et emploi,20,Allègement de charges sociales dans les zones franches urbaines et les zones de redynamisation urbaine
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,02,Revitalisation économique et emploi,21,Fonctionnement de l'établissement public d’insertion de la défense
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",30,Centre de ressources - Formation des acteurs régionaux
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",31,Fonctionnement des services et formation des acteurs de la politique de la ville
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",32,Evaluation - accompagnement des acteurs
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",34,Partenariat National
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",35,Etudes et communications
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",36,Mesures expérimentales
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,03,"Stratégie, ressources et évaluation",38,Délégués du Prefet
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,04,Rénovation urbaine et amélioration du cadre de vie,40,Programme national de rénovation urbaine
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,04,Rénovation urbaine et amélioration du cadre de vie,41,Grands Projets de ville et opérations de renouvellement urbain (CPER)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,04,Rénovation urbaine et amélioration du cadre de vie,42,Grands Projets de ville et opérations de renouvellement urbain (hors CPER)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,04,Rénovation urbaine et amélioration du cadre de vie,44,Amélioration du cadre de vie - Collèges dégradés (ANRU)
PLF 2019,1,Budget général,VA,Cohésion des territoires,147,Politique de la ville,04,Rénovation urbaine et amélioration du cadre de vie,45,Fonctionnement de l’agence nationale de rénovation urbaine (ANRU)
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,02,Eau - Agriculture en Bretagne,21,Inciter les agriculteurs et les autres acteurs à supprimer les atteintes à l'environnement
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,02,Eau - Agriculture en Bretagne,22,Mesurer l'évolution de la situation environnementale des milieux et faire appliquer des solutions correctives par l'action réglementaire
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,02,Eau - Agriculture en Bretagne,23,"Améliorer l'évaluation des résultats, développer le retour d'expérience et amplifier la gestion prospective et le pilotage à long terme"
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,02,Eau - Agriculture en Bretagne,24,Mettre en oeuvre le plan d'urgence nitrates
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,02,Eau - Agriculture en Bretagne,25,Mettre en oeuvre le plan de lutte contre les algues vertes
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,04,Programme exceptionnel d'investissements en faveur de la Corse,41,Mettre à niveau les réseaux et équipements collectifs
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,04,Programme exceptionnel d'investissements en faveur de la Corse,42,Renforcer les infrastructures de mise en valeur du territoire insulaire
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,04,Programme exceptionnel d'investissements en faveur de la Corse,43,Résorber le déficit en services collectifs
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,04,Programme exceptionnel d'investissements en faveur de la Corse,44,Assistance à maîtrise d'ouvrage
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,06,Plan gouvernemental sur le Marais Poitevin - Poitou Charentes,61,Améliorer et coordonner la gestion de la ressource en eau
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,06,Plan gouvernemental sur le Marais Poitevin - Poitou Charentes,62,Favoriser une agriculture conforme aux enjeux environnementaux du marais
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,06,Plan gouvernemental sur le Marais Poitevin - Poitou Charentes,63,Préserver les milieux naturels
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,06,Plan gouvernemental sur le Marais Poitevin - Poitou Charentes,64,Gérer et valoriser de façon durable le territoire et le patrimoine du Marais poitevin
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,08,Plan chlordécone en Martinique et en Guadeloupe,81,Elaborer localement une stratégie d'amélioration de la qualité de vie des populations dans un contexte de pollution
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,08,Plan chlordécone en Martinique et en Guadeloupe,82,Favoriser une approche de prévention du risque sanitaire et de protection des populations dans une stratégie durable
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,08,Plan chlordécone en Martinique et en Guadeloupe,83,Poursuivre les actions de recherche
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,08,Plan chlordécone en Martinique et en Guadeloupe,84,Evaluer les enjeux socio-économiques de la pollution au chlordécone
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,09,Plan littoral 21,91,Vitrine française de la résilience écologique
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,09,Plan littoral 21,92,Economie globale portée par l'innovation qui irrigue tout le territoire
PLF 2019,1,Budget général,VA,Cohésion des territoires,162,Interventions territoriales de l'État,09,Plan littoral 21,93,"Littoral symbole d'attractivité, d'accueil et de cohésion républicaine"
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",11,Prévention de l'exclusion,01,Alloctaions et aides sociales
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",11,Prévention de l'exclusion,02,Gens du voyage - action sociale
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",11,Prévention de l'exclusion,03,Gens du voyage - aide aux collectivités et organismes gérant des aires d'accueil des gens du voyage (ALT2)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",11,Prévention de l'exclusion,05,Autres actions de prévention de l'exclusion
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,01,Plate-forme de veille sociale : 115
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,02,Plate-forme de veille sociale : SAO
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,03,Plate-forme de veille sociale : accueil de jour
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,04,"Plate-forme de veille sociale : SAMU social, équipes mobiles"
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,05,Service intégré de l'accueil et de l'orientation (SIAO)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,06,Hébergement d'urgence - hors centres d'hébergement et de réinsertion sociale (CHRS)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,07,Nuits d'hôtel
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,08,Accompagnement social lié à l'hébergement
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,09,Hébergement de stabilisation - hors centres d'hébergement et de réinsertion sociale (CHRS)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,10,Centres d’hébergement et de réinsertion sociale (CHRS) - structures en dotation globale
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,11,Adaptation à la vie active dans les CHRS
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,12,Résidences sociales (aide à la gestion locative sociale)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,13,Maisons-relais
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,14,Intermédiation locative
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,15,Allocation de logement temporaire (ALT1)
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,16,Accompagnement vers et dans le logement
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",12,Hébergement et logement adapté,17,Autres actions en faveur de l'hébergement et du logement adapté
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",14,Conduite et animation des politiques de l'hébergement et de l'inclusion sociale,01,Ingénierie et outils de la gouvernance
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",14,Conduite et animation des politiques de l'hébergement et de l'inclusion sociale,02,Soutien financier aux organismes nationaux intervenant dans le champ social : FONJEP
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",14,Conduite et animation des politiques de l'hébergement et de l'inclusion sociale,03,Soutien financier aux organismes nationaux intervenant dans le champ social : autres organismes nationaux
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",14,Conduite et animation des politiques de l'hébergement et de l'inclusion sociale,04,"Institut de formation aux carrières administratives, sanitaires et sociales de Dieppe"
PLF 2019,1,Budget général,VA,Cohésion des territoires,177,"Hébergement, parcours vers le logement et insertion des personnes vulnérables",14,Conduite et animation des politiques de l'hébergement et de l'inclusion sociale,06,Autres actions de conduite et d’animation de la politique de de l'hébergement et de l'inclusion social
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,612,Navigation aérienne,01,Soutien et prestations externes de la Navigation aérienne,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,612,Navigation aérienne,02,Exploitation et innovation de la Navigation aérienne,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,613,Soutien aux prestations de l'aviation civile,01,Ressources humaines et management,01,Ressources humaines et management
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,613,Soutien aux prestations de l'aviation civile,01,Ressources humaines et management,02,Météo-France
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,613,Soutien aux prestations de l'aviation civile,02,Logistique,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,613,Soutien aux prestations de l'aviation civile,03,Affaires financières,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,613,Soutien aux prestations de l'aviation civile,04,Formation aéronautique,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,614,"Transports aériens, surveillance et certification",01,Développement durable et régulation,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,614,"Transports aériens, surveillance et certification",02,Surveillance et certification,,
PLF 2019,2,Budgets annexes,XC,Contrôle et exploitation aériens,614,"Transports aériens, surveillance et certification",04,Enquêtes de sécurité aérienne,,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,623,Édition et diffusion,01,Diffusion légale,,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,623,Édition et diffusion,02,"Information administrative, édition publique et promotion",,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,624,Pilotage et ressources humaines,01,"Pilotage, modernisation et activités numériques",,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,624,Pilotage et ressources humaines,02,Promotion et distribution des publications,,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,624,Pilotage et ressources humaines,03,Dépenses de personnel,,
PLF 2019,2,Budgets annexes,XJ,Publications officielles et information administrative,624,Pilotage et ressources humaines,04,Convention Etat - Société anonyme de composition et d'impression des journaux officiels,,
PLF 2019,3,Comptes d'affectation spéciale,YB,Gestion du patrimoine immobilier de l'État,721,Contribution des cessions immobilières au désendettement de l'État,01,Contribution au désendettement de l'État,,
PLF 2019,3,Comptes d'affectation spéciale,YB,Gestion du patrimoine immobilier de l'État,723,Opérations immobilières et entretien des bâtiments de l'État,11,Opérations structurantes et cessions,,
PLF 2019,3,Comptes d'affectation spéciale,YB,Gestion du patrimoine immobilier de l'État,723,Opérations immobilières et entretien des bâtiments de l'État,12,"Contrôles règlementaires, audits, expertises et diagnostics",,
PLF 2019,3,Comptes d'affectation spéciale,YB,Gestion du patrimoine immobilier de l'État,723,Opérations immobilières et entretien des bâtiments de l'État,13,Maintenance à la charge du propriétaire,,
PLF 2019,3,Comptes d'affectation spéciale,YB,Gestion du patrimoine immobilier de l'État,723,Opérations immobilières et entretien des bâtiments de l'État,14,"Gros entretien, réhabilitation, mise en conformité et remise en état",,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,731,Opérations en capital intéressant les participations financières de l'État,01,"Augmentations de capital, dotations en fonds propres, avances d'actionnaire et prêts assimilés",,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,731,Opérations en capital intéressant les participations financières de l'État,03,"Achats ou souscriptions de titres, parts ou droits de société",,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,731,Opérations en capital intéressant les participations financières de l'État,04,Autres investissements financiers de nature patrimoniale,,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,731,Opérations en capital intéressant les participations financières de l'État,05,"Prestations de services : commissions bancaires, frais juridiques et frais liés aux opérations de gestion des participations financières de l'État",,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,731,Opérations en capital intéressant les participations financières de l'État,06,Versements au profit du Mécanisme européen de stabilité,,
PLF 2019,3,Comptes d'affectation spéciale,YC,Participations financières de l'État,732,Désendettement de l'État et d'établissements publics de l'État,01,Désendettement de l'État ou d'établissements publics de l'État,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,01,"Pensions hors PTT, la Poste et France-Télécom"
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,02,Pensions PTT avant le 1er janvier 1992
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,03,Pensions de la Poste
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,04,Pensions France-Télécom
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,05,Pensions d'anciens fonctionnaires mahorais non intégrés dans la fonction publique d'Etat
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,01,Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite,06,Pensions uniques d'anciens fonctionnaires mahorais intégrés dans la fonction publique d'Etat
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,02,Militaires relevant du code des pensions civiles et militaires de retraite,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,03,Allocations temporaires d'invalidité,01,"Pensions hors PTT, la Poste et France-Télécom"
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,03,Allocations temporaires d'invalidité,02,Pensions PTT avant le 1er janvier 1992
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,03,Allocations temporaires d'invalidité,03,Pensions de la Poste
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,741,Pensions civiles et militaires de retraite et allocations temporaires d'invalidité,03,Allocations temporaires d'invalidité,04,Pensions France-Télécom
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,742,Ouvriers des établissements industriels de l'État,01,Prestations vieillesse et invalidité,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,742,Ouvriers des établissements industriels de l'État,03,Autres dépenses spécifiques,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,742,Ouvriers des établissements industriels de l'État,04,Gestion du régime,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,742,Ouvriers des établissements industriels de l'État,05,Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM),,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,01,Reconnaissance de la Nation,01,Retraite du combattant
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,01,Reconnaissance de la Nation,02,Légion d'honneur
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,01,Reconnaissance de la Nation,03,Médaille militaire
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,02,Réparation,01,Pensions militaires d'invalidité
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,02,Réparation,02,Allocations viagères en faveur de certains nationaux algériens
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,02,Réparation,03,Indemnisation de certains français musulmans victimes de sévices corporels en Algérie
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,02,Réparation,04,Allocations spéciales aux aveugles enrôlés dans la Résistance
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,03,Pensions d'Alsace-Lorraine,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,04,Allocations de reconnaissance des anciens supplétifs,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,05,Pensions des anciens agents du chemin de fer franco-éthiopien,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,06,Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident,,
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,07,Pensions de l'ORTF,01,Rentes accicdents du travail
PLF 2019,3,Comptes d'affectation spéciale,YD,Pensions,743,Pensions militaires d'invalidité et des victimes de guerre et autres pensions,07,Pensions de l'ORTF,02,Allocations surcomplémentaires de retraite
